FecAcc;MesAcc;TipoAcc;ZonaAcc;Turno;TotalAcc;TotalAccH;TotalAccM;EdadPrm;EdadPromH;EdadPromM;DiaDescPromH;DiaDescPromM;MtoDescPromH;MtoDescPromM;CostoDiario
2022-10-15;202210;GOLPES CONTRA OBJETOS;EXTREMIDAD SUPERIOR;NOCHE;2;1.0;1.0;40.0;43.0;36.0;1.0;1.0;70.26;44.33;114.59
2022-10-15;202210;GOLPES CONTRA OBJETOS;TRONCO;DIA;1;0.0;1.0;41.0;0.0;41.0;0.0;3.0;0.0;116.78;38.92666666666667
2022-10-15;202210;MANIPULACION OBJETOS POR ESFUERZO;CABEZA;DIA;11;9.0;2.0;28.0;28.0;26.0;3.0;4.0;204.07555555555555;148.385;781.7529285714286
2022-10-15;202210;MANIPULACION OBJETOS POR ESFUERZO;CABEZA;TARDE;1;1.0;0.0;39.0;39.0;0.0;3.0;0.0;199.7;0.0;66.56666666666666
2022-10-15;202210;MANIPULACION OBJETOS POR ESFUERZO;EXTREMIDAD INFERIOR;DIA;12;10.0;2.0;28.0;28.0;29.0;5.0;4.0;339.245;186.07;839.4016666666666
2022-10-15;202210;MANIPULACION OBJETOS POR ESFUERZO;EXTREMIDAD INFERIOR;NOCHE;2;1.0;1.0;33.0;32.0;34.0;3.0;6.0;140.48;395.1;112.67666666666668
2022-10-15;202210;MANIPULACION OBJETOS POR ESFUERZO;EXTREMIDAD INFERIOR;TARDE;1;0.0;1.0;34.0;0.0;34.0;0.0;6.0;0.0;395.1;65.85000000000001
2022-10-15;202210;MANIPULACION OBJETOS POR ESFUERZO;EXTREMIDAD SUPERIOR;DIA;11;9.0;2.0;35.0;39.0;20.0;8.0;2.0;465.3555555555556;61.30499999999999;584.1229166666667
2022-10-15;202210;MANIPULACION OBJETOS POR ESFUERZO;EXTREMIDAD SUPERIOR;NOCHE;1;1.0;0.0;45.0;45.0;0.0;5.0;0.0;428.27;0.0;85.654
2022-10-15;202210;MANIPULACION OBJETOS POR ESFUERZO;EXTREMIDAD SUPERIOR;TARDE;1;1.0;0.0;35.0;35.0;0.0;1.0;0.0;56.76;0.0;56.76
2022-10-15;202210;MANIPULACION OBJETOS POR ESFUERZO;OTROS;DIA;5;4.0;1.0;29.0;31.0;24.0;8.0;1.0;492.6825;69.86;271.2244761904762
2022-10-15;202210;MANIPULACION OBJETOS POR ESFUERZO;OTROS;NOCHE;1;1.0;0.0;45.0;45.0;0.0;2.0;0.0;139.72;0.0;69.86
2022-10-15;202210;MANIPULACION OBJETOS POR ESFUERZO;OTROS;TARDE;1;1.0;0.0;30.0;30.0;0.0;5.0;0.0;349.3;0.0;69.86
2022-10-15;202210;MANIPULACION OBJETOS POR ESFUERZO;TRONCO;DIA;5;5.0;0.0;32.0;32.0;0.0;3.0;0.0;176.126;0.0;316.83
2022-10-16;202210;CAIDA DE OBJETOS;CABEZA;DIA;1;1.0;0.0;36.0;36.0;0.0;1.0;0.0;59.58;0.0;59.58
2022-10-16;202210;CAIDA DE OBJETOS;EXTREMIDAD SUPERIOR;DIA;1;1.0;0.0;30.0;30.0;0.0;7.0;0.0;489.02;0.0;69.86
2022-10-16;202210;CAIDA DE PERSONAS;EXTREMIDAD INFERIOR;DIA;1;1.0;0.0;65.0;65.0;0.0;5.0;0.0;349.3;0.0;69.86
2022-10-16;202210;CAIDA DE PERSONAS;EXTREMIDAD SUPERIOR;DIA;2;1.0;1.0;27.0;33.0;21.0;1.0;4.0;69.86;279.44;139.72
2022-10-16;202210;CAIDA DE PERSONAS;OTROS;TARDE;1;1.0;0.0;20.0;20.0;0.0;2.0;0.0;139.72;0.0;69.86
2022-10-16;202210;CAIDA DE PERSONAS;TRONCO;TARDE;1;1.0;0.0;37.0;37.0;0.0;10.0;0.0;741.16;0.0;74.116
2022-10-16;202210;GOLPES CONTRA OBJETOS;EXTREMIDAD INFERIOR;TARDE;1;0.0;1.0;42.0;0.0;42.0;0.0;8.0;0.0;635.09;79.38625
2022-10-16;202210;MANIPULACION OBJETOS POR ESFUERZO;CABEZA;DIA;3;3.0;0.0;36.0;36.0;0.0;3.0;0.0;190.6866666666667;0.0;190.68666666666667
2022-10-16;202210;MANIPULACION OBJETOS POR ESFUERZO;CABEZA;NOCHE;1;1.0;0.0;27.0;27.0;0.0;1.0;0.0;69.86;0.0;69.86
2022-10-16;202210;MANIPULACION OBJETOS POR ESFUERZO;EXTREMIDAD INFERIOR;TARDE;1;1.0;0.0;35.0;35.0;0.0;10.0;0.0;698.6;0.0;69.86
2022-10-16;202210;MANIPULACION OBJETOS POR ESFUERZO;EXTREMIDAD SUPERIOR;DIA;2;1.0;1.0;36.0;41.0;31.0;7.0;2.0;489.02;185.77;162.745
2022-10-16;202210;MANIPULACION OBJETOS POR ESFUERZO;EXTREMIDAD SUPERIOR;NOCHE;1;1.0;0.0;30.0;30.0;0.0;4.0;0.0;279.44;0.0;69.86
2022-10-16;202210;MANIPULACION OBJETOS POR ESFUERZO;EXTREMIDAD SUPERIOR;TARDE;3;2.0;1.0;31.0;34.0;26.0;6.0;10.0;454.09000000000003;341.67;173.887
2022-10-16;202210;MANIPULACION OBJETOS POR ESFUERZO;OTROS;DIA;1;0.0;1.0;40.0;0.0;40.0;0.0;3.0;0.0;157.77;52.59
2022-10-16;202210;MANIPULACION OBJETOS POR ESFUERZO;OTROS;TARDE;1;1.0;0.0;55.0;55.0;0.0;2.0;0.0;139.72;0.0;69.86
2022-10-16;202210;MANIPULACION OBJETOS POR ESFUERZO;TRONCO;TARDE;1;1.0;0.0;23.0;23.0;0.0;2.0;0.0;139.72;0.0;69.86
2022-10-17;202210;ATRAPADO POR OBJETOS;EXTREMIDAD SUPERIOR;DIA;2;1.0;1.0;40.0;34.0;45.0;3.0;6.0;220.25;225.5;111.0
2022-10-17;202210;ATRAPADO POR OBJETOS;EXTREMIDAD SUPERIOR;NOCHE;1;1.0;0.0;25.0;25.0;0.0;13.0;0.0;590.89;0.0;45.45307692307692
2022-10-17;202210;CAIDA DE OBJETOS;CABEZA;DIA;1;1.0;0.0;38.0;38.0;0.0;3.0;0.0;107.7;0.0;35.9
2022-10-17;202210;CAIDA DE OBJETOS;EXTREMIDAD INFERIOR;DIA;3;3.0;0.0;32.0;32.0;0.0;13.0;0.0;1318.4333333333334;0.0;234.11733333333333
2022-10-17;202210;CAIDA DE OBJETOS;EXTREMIDAD SUPERIOR;DIA;5;5.0;0.0;34.0;34.0;0.0;5.0;0.0;287.11;0.0;334.32214285714286
2022-10-17;202210;CAIDA DE OBJETOS;EXTREMIDAD SUPERIOR;TARDE;1;1.0;0.0;23.0;23.0;0.0;3.0;0.0;209.58;0.0;69.86
2022-10-17;202210;CAIDA DE OBJETOS;OTROS;DIA;1;1.0;0.0;27.0;27.0;0.0;3.0;0.0;109.3;0.0;36.43333333333333
2022-10-17;202210;CAIDA DE PERSONAS;EXTREMIDAD INFERIOR;DIA;11;6.0;5.0;41.0;44.0;36.0;6.0;5.0;308.1133333333333;406.538;732.6616428571429
2022-10-17;202210;CAIDA DE PERSONAS;EXTREMIDAD INFERIOR;TARDE;2;1.0;1.0;21.0;24.0;18.0;4.0;29.0;279.44;1189.0;110.86
2022-10-17;202210;CAIDA DE PERSONAS;EXTREMIDAD SUPERIOR;DIA;2;1.0;1.0;33.0;30.0;36.0;30.0;2.0;2102.5;85.17;112.66833333333332
2022-10-17;202210;CAIDA DE PERSONAS;OTROS;DIA;2;1.0;1.0;44.0;68.0;20.0;2.0;2.0;139.72;106.03;122.875
2022-10-17;202210;CAIDA DE PERSONAS;TRONCO;DIA;4;3.0;1.0;34.0;36.0;29.0;3.0;7.0;279.44666666666666;231.54;289.2371428571428
2022-10-17;202210;CONTACTO CON SUSTANCIAS NOCIVAS;OTROS;DIA;1;0.0;1.0;33.0;0.0;33.0;0.0;2.0;0.0;139.72;69.86
2022-10-17;202210;CONTACTO CON TEMPERATURA EXTREMA;CABEZA;DIA;3;3.0;0.0;33.0;33.0;0.0;4.0;0.0;345.53333333333336;0.0;235.264
2022-10-17;202210;CONTACTO CON TEMPERATURA EXTREMA;EXTREMIDAD SUPERIOR;DIA;1;1.0;0.0;25.0;25.0;0.0;3.0;0.0;102.51;0.0;34.17
2022-10-17;202210;CONTACTO CON TEMPERATURA EXTREMA;EXTREMIDAD SUPERIOR;NOCHE;1;1.0;0.0;35.0;35.0;0.0;7.0;0.0;391.14;0.0;55.87714285714286
2022-10-17;202210;GOLPES CONTRA OBJETOS;CABEZA;DIA;2;2.0;0.0;29.0;29.0;0.0;9.0;0.0;720.125;0.0;123.35
2022-10-17;202210;GOLPES CONTRA OBJETOS;EXTREMIDAD INFERIOR;DIA;5;2.0;3.0;46.0;38.0;51.0;6.0;4.0;592.22;220.91666666666666;345.1691666666667
2022-10-17;202210;GOLPES CONTRA OBJETOS;EXTREMIDAD SUPERIOR;DIA;6;5.0;1.0;36.0;35.0;36.0;5.0;3.0;226.252;209.58;364.355
2022-10-17;202210;GOLPES CONTRA OBJETOS;OTROS;DIA;1;1.0;0.0;43.0;43.0;0.0;2.0;0.0;313.88;0.0;156.94
2022-10-17;202210;MANIPULACION OBJETOS POR ESFUERZO;CABEZA;DIA;11;10.0;1.0;40.0;40.0;38.0;3.0;3.0;195.222;131.08;728.8616666666667
2022-10-17;202210;MANIPULACION OBJETOS POR ESFUERZO;CABEZA;TARDE;2;2.0;0.0;54.0;54.0;0.0;2.0;0.0;116.005;0.0;116.005
2022-10-17;202210;MANIPULACION OBJETOS POR ESFUERZO;EXTREMIDAD INFERIOR;DIA;3;2.0;1.0;42.0;45.0;36.0;6.0;21.0;384.23;1467.06;209.57999999999998
2022-10-17;202210;MANIPULACION OBJETOS POR ESFUERZO;EXTREMIDAD INFERIOR;NOCHE;1;1.0;0.0;32.0;32.0;0.0;2.0;0.0;47.96;0.0;23.98
2022-10-17;202210;MANIPULACION OBJETOS POR ESFUERZO;EXTREMIDAD INFERIOR;TARDE;1;1.0;0.0;35.0;35.0;0.0;5.0;0.0;243.1;0.0;48.62
2022-10-17;202210;MANIPULACION OBJETOS POR ESFUERZO;EXTREMIDAD SUPERIOR;DIA;23;20.0;3.0;37.0;36.0;42.0;6.0;4.0;390.9605;207.6;1510.9704696969698
2022-10-17;202210;MANIPULACION OBJETOS POR ESFUERZO;EXTREMIDAD SUPERIOR;NOCHE;1;1.0;0.0;25.0;25.0;0.0;30.0;0.0;1333.34;0.0;44.44466666666666
2022-10-17;202210;MANIPULACION OBJETOS POR ESFUERZO;EXTREMIDAD SUPERIOR;TARDE;2;2.0;0.0;24.0;24.0;0.0;7.0;0.0;385.695;0.0;106.74733333333333
2022-10-17;202210;MANIPULACION OBJETOS POR ESFUERZO;OTROS;DIA;8;4.0;4.0;38.0;34.0;41.0;8.0;6.0;516.345;376.50750000000005;489.49857142857144
2022-10-17;202210;MANIPULACION OBJETOS POR ESFUERZO;OTROS;NOCHE;2;2.0;0.0;26.0;26.0;0.0;4.0;0.0;207.58499999999998;0.0;115.10333333333332
2022-10-17;202210;MANIPULACION OBJETOS POR ESFUERZO;OTROS;TARDE;1;0.0;1.0;37.0;0.0;37.0;0.0;3.0;0.0;154.67;51.556666666666665
2022-10-17;202210;MANIPULACION OBJETOS POR ESFUERZO;TRONCO;DIA;6;6.0;0.0;30.0;30.0;0.0;5.0;0.0;277.5133333333333;0.0;413.48857142857145
2022-10-18;202210;ATRAPADO POR OBJETOS;EXTREMIDAD INFERIOR;DIA;1;1.0;0.0;20.0;20.0;0.0;6.0;0.0;419.16;0.0;69.86
2022-10-18;202210;ATRAPADO POR OBJETOS;EXTREMIDAD SUPERIOR;DIA;2;2.0;0.0;32.0;32.0;0.0;3.0;0.0;665.495;0.0;443.6633333333333
2022-10-18;202210;ATRAPADO POR OBJETOS;EXTREMIDAD SUPERIOR;TARDE;1;1.0;0.0;51.0;51.0;0.0;1.0;0.0;69.86;0.0;69.86
2022-10-18;202210;CAIDA DE OBJETOS;CABEZA;DIA;2;2.0;0.0;32.0;32.0;0.0;4.0;0.0;184.955;0.0;109.9425
2022-10-18;202210;CAIDA DE OBJETOS;EXTREMIDAD INFERIOR;DIA;1;1.0;0.0;22.0;22.0;0.0;3.0;0.0;209.58;0.0;69.86
2022-10-18;202210;CAIDA DE OBJETOS;EXTREMIDAD SUPERIOR;DIA;4;4.0;0.0;30.0;30.0;0.0;4.0;0.0;212.15;0.0;243.58666666666667
2022-10-18;202210;CAIDA DE OBJETOS;EXTREMIDAD SUPERIOR;TARDE;1;1.0;0.0;42.0;42.0;0.0;20.0;0.0;2791.44;0.0;139.572
2022-10-18;202210;CAIDA DE OBJETOS;TRONCO;DIA;3;3.0;0.0;34.0;34.0;0.0;2.0;0.0;119.46666666666665;0.0;190.85666666666665
2022-10-18;202210;CAIDA DE OBJETOS;TRONCO;TARDE;1;1.0;0.0;54.0;54.0;0.0;1.0;0.0;305.52;0.0;305.52
2022-10-18;202210;CAIDA DE PERSONAS;CABEZA;NOCHE;1;0.0;1.0;32.0;0.0;32.0;0.0;5.0;0.0;521.07;104.21400000000001
2022-10-18;202210;CAIDA DE PERSONAS;EXTREMIDAD INFERIOR;DIA;2;2.0;0.0;44.0;44.0;0.0;6.0;0.0;340.285;0.0;122.57964285714286
2022-10-18;202210;CAIDA DE PERSONAS;EXTREMIDAD SUPERIOR;DIA;5;3.0;2.0;25.0;22.0;30.0;4.0;3.0;266.7733333333333;174.485;306.9033333333333
2022-10-18;202210;CAIDA DE PERSONAS;EXTREMIDAD SUPERIOR;NOCHE;1;0.0;1.0;20.0;0.0;20.0;0.0;2.0;0.0;37.82;18.91
2022-10-18;202210;CAIDA DE PERSONAS;OTROS;DIA;1;0.0;1.0;41.0;0.0;41.0;0.0;3.0;0.0;218.77;72.92333333333333
2022-10-18;202210;CAIDA DE PERSONAS;OTROS;NOCHE;1;0.0;1.0;47.0;0.0;47.0;0.0;3.0;0.0;173.4;57.800000000000004
2022-10-18;202210;CAIDA DE PERSONAS;TRONCO;DIA;3;2.0;1.0;36.0;43.0;23.0;5.0;3.0;312.4;116.19;146.82999999999998
2022-10-18;202210;CONTACTO CON SUSTANCIAS NOCIVAS;TRONCO;DIA;1;0.0;1.0;43.0;0.0;43.0;0.0;2.0;0.0;147.16;73.58
2022-10-18;202210;CONTACTO CON TEMPERATURA EXTREMA;CABEZA;NOCHE;1;1.0;0.0;36.0;36.0;0.0;2.0;0.0;109.11;0.0;54.555
2022-10-18;202210;CONTACTO CON TEMPERATURA EXTREMA;EXTREMIDAD SUPERIOR;DIA;2;1.0;1.0;24.0;25.0;22.0;7.0;4.0;531.73;187.03;122.71892857142856
2022-10-18;202210;CONTACTO ELECTRICO;EXTREMIDAD INFERIOR;DIA;1;0.0;1.0;31.0;0.0;31.0;0.0;3.0;0.0;141.56;47.18666666666667
2022-10-18;202210;GOLPES CONTRA OBJETOS;CABEZA;TARDE;1;0.0;1.0;39.0;0.0;39.0;0.0;2.0;0.0;80.0;40.0
2022-10-18;202210;GOLPES CONTRA OBJETOS;EXTREMIDAD INFERIOR;DIA;4;3.0;1.0;38.0;33.0;55.0;5.0;3.0;575.1833333333334;209.58;376.2471428571429
2022-10-18;202210;GOLPES CONTRA OBJETOS;EXTREMIDAD INFERIOR;TARDE;1;1.0;0.0;25.0;25.0;0.0;3.0;0.0;209.58;0.0;69.86
2022-10-18;202210;GOLPES CONTRA OBJETOS;OTROS;DIA;1;1.0;0.0;42.0;42.0;0.0;3.0;0.0;209.58;0.0;69.86
2022-10-18;202210;GOLPES CONTRA OBJETOS;TRONCO;DIA;1;1.0;0.0;40.0;40.0;0.0;3.0;0.0;183.22;0.0;61.07333333333333
2022-10-18;202210;MANIPULACION OBJETOS POR ESFUERZO;CABEZA;DIA;9;9.0;0.0;41.0;41.0;0.0;3.0;0.0;183.04444444444445;0.0;679.0143333333333
2022-10-18;202210;MANIPULACION OBJETOS POR ESFUERZO;CABEZA;TARDE;1;0.0;1.0;40.0;0.0;40.0;0.0;2.0;0.0;139.72;69.86
2022-10-18;202210;MANIPULACION OBJETOS POR ESFUERZO;EXTREMIDAD INFERIOR;DIA;6;5.0;1.0;34.0;35.0;30.0;3.0;3.0;176.776;130.59;319.166
2022-10-18;202210;MANIPULACION OBJETOS POR ESFUERZO;EXTREMIDAD SUPERIOR;DIA;17;14.0;3.0;36.0;33.0;52.0;4.0;5.0;279.3442857142857;328.1466666666667;1137.848
2022-10-18;202210;MANIPULACION OBJETOS POR ESFUERZO;EXTREMIDAD SUPERIOR;NOCHE;2;2.0;0.0;40.0;40.0;0.0;6.0;0.0;375.725;0.0;131.215
2022-10-18;202210;MANIPULACION OBJETOS POR ESFUERZO;EXTREMIDAD SUPERIOR;TARDE;4;4.0;0.0;23.0;23.0;0.0;6.0;0.0;354.0875;0.0;216.66500000000002
2022-10-18;202210;MANIPULACION OBJETOS POR ESFUERZO;OTROS;DIA;5;4.0;1.0;39.0;38.0;40.0;2.0;8.0;231.19;512.99;418.9504166666667
2022-10-18;202210;MANIPULACION OBJETOS POR ESFUERZO;TRONCO;DIA;6;5.0;1.0;32.0;31.0;35.0;2.0;4.0;202.832;365.24;499.22333333333336
2022-10-18;202210;MANIPULACION OBJETOS POR ESFUERZO;TRONCO;TARDE;2;2.0;0.0;42.0;42.0;0.0;2.0;0.0;257.55;0.0;375.38
2022-10-19;202210;ATRAPADO POR OBJETOS;EXTREMIDAD INFERIOR;DIA;1;1.0;0.0;37.0;37.0;0.0;15.0;0.0;3088.98;0.0;205.932
2022-10-19;202210;ATRAPADO POR OBJETOS;EXTREMIDAD SUPERIOR;DIA;4;4.0;0.0;38.0;38.0;0.0;7.0;0.0;650.6825;0.0;328.7358012820513
2022-10-19;202210;ATRAPADO POR OBJETOS;EXTREMIDAD SUPERIOR;NOCHE;1;1.0;0.0;27.0;27.0;0.0;3.0;0.0;210.21;0.0;70.07000000000001
2022-10-19;202210;CAIDA DE OBJETOS;EXTREMIDAD INFERIOR;DIA;3;3.0;0.0;47.0;47.0;0.0;2.0;0.0;144.21;0.0;177.34833333333336
2022-10-19;202210;CAIDA DE OBJETOS;EXTREMIDAD INFERIOR;TARDE;1;1.0;0.0;24.0;24.0;0.0;3.0;0.0;213.38;0.0;71.12666666666667
2022-10-19;202210;CAIDA DE OBJETOS;EXTREMIDAD SUPERIOR;DIA;1;1.0;0.0;40.0;40.0;0.0;14.0;0.0;978.04;0.0;69.86
2022-10-19;202210;CAIDA DE OBJETOS;EXTREMIDAD SUPERIOR;TARDE;1;1.0;0.0;39.0;39.0;0.0;5.0;0.0;125.89;0.0;25.178
2022-10-19;202210;CAIDA DE PERSONAS;CABEZA;DIA;1;1.0;0.0;64.0;64.0;0.0;30.0;0.0;882.83;0.0;29.427666666666667
2022-10-19;202210;CAIDA DE PERSONAS;EXTREMIDAD INFERIOR;DIA;1;1.0;0.0;36.0;36.0;0.0;5.0;0.0;200.42;0.0;40.083999999999996
2022-10-19;202210;CAIDA DE PERSONAS;EXTREMIDAD INFERIOR;TARDE;1;1.0;0.0;51.0;51.0;0.0;14.0;0.0;666.18;0.0;47.58428571428571
2022-10-19;202210;CAIDA DE PERSONAS;EXTREMIDAD SUPERIOR;DIA;5;2.0;3.0;39.0;40.0;39.0;4.0;4.0;302.21500000000003;264.71;338.8996666666667
2022-10-19;202210;CAIDA DE PERSONAS;EXTREMIDAD SUPERIOR;TARDE;1;1.0;0.0;31.0;31.0;0.0;10.0;0.0;947.98;0.0;94.798
2022-10-19;202210;CAIDA DE PERSONAS;OTROS;DIA;1;0.0;1.0;30.0;0.0;30.0;0.0;7.0;0.0;489.02;69.86
2022-10-19;202210;CAIDA DE PERSONAS;TRONCO;DIA;3;3.0;0.0;25.0;25.0;0.0;3.0;0.0;157.37666666666667;0.0;140.86599999999999
2022-10-19;202210;CAIDA DE PERSONAS;TRONCO;TARDE;1;0.0;1.0;30.0;0.0;30.0;0.0;4.0;0.0;279.44;69.86
2022-10-19;202210;CONTACTO CON SUSTANCIAS NOCIVAS;CABEZA;DIA;2;2.0;0.0;37.0;37.0;0.0;3.0;0.0;209.58;0.0;139.72
2022-10-19;202210;CONTACTO CON TEMPERATURA EXTREMA;CABEZA;DIA;1;1.0;0.0;39.0;39.0;0.0;8.0;0.0;273.33;0.0;34.16625
2022-10-19;202210;CONTACTO CON TEMPERATURA EXTREMA;EXTREMIDAD SUPERIOR;TARDE;1;1.0;0.0;21.0;21.0;0.0;4.0;0.0;158.26;0.0;39.565
2022-10-19;202210;GOLPES CONTRA OBJETOS;CABEZA;DIA;5;5.0;0.0;42.0;42.0;0.0;3.0;0.0;174.022;0.0;290.0366666666667
2022-10-19;202210;GOLPES CONTRA OBJETOS;EXTREMIDAD INFERIOR;DIA;4;3.0;1.0;33.0;28.0;47.0;3.0;3.0;186.29333333333332;102.5;243.74666666666667
2022-10-19;202210;GOLPES CONTRA OBJETOS;EXTREMIDAD SUPERIOR;DIA;2;2.0;0.0;51.0;51.0;0.0;18.0;0.0;2096.96;0.0;187.34066666666666
2022-10-19;202210;GOLPES CONTRA OBJETOS;TRONCO;DIA;2;1.0;1.0;40.0;55.0;26.0;2.0;2.0;139.72;64.76;102.24000000000001
2022-10-19;202210;MANIPULACION OBJETOS POR ESFUERZO;CABEZA;DIA;11;10.0;1.0;39.0;39.0;44.0;3.0;4.0;212.13000000000002;306.43;831.87
2022-10-19;202210;MANIPULACION OBJETOS POR ESFUERZO;CABEZA;NOCHE;1;1.0;0.0;25.0;25.0;0.0;2.0;0.0;139.72;0.0;69.86
2022-10-19;202210;MANIPULACION OBJETOS POR ESFUERZO;CABEZA;TARDE;2;2.0;0.0;34.0;34.0;0.0;2.0;0.0;258.95;0.0;258.95
2022-10-19;202210;MANIPULACION OBJETOS POR ESFUERZO;EXTREMIDAD INFERIOR;DIA;8;6.0;2.0;30.0;30.0;32.0;4.0;4.0;206.35;147.41500000000002;444.4434523809524
2022-10-19;202210;MANIPULACION OBJETOS POR ESFUERZO;EXTREMIDAD INFERIOR;TARDE;3;3.0;0.0;30.0;30.0;0.0;3.0;0.0;180.85666666666665;0.0;167.52333333333334
2022-10-19;202210;MANIPULACION OBJETOS POR ESFUERZO;EXTREMIDAD SUPERIOR;DIA;14;13.0;1.0;28.0;28.0;31.0;8.0;3.0;512.2623076923077;209.58;850.7291666666666
2022-10-19;202210;MANIPULACION OBJETOS POR ESFUERZO;EXTREMIDAD SUPERIOR;NOCHE;1;1.0;0.0;26.0;26.0;0.0;3.0;0.0;214.73;0.0;71.57666666666667
2022-10-19;202210;MANIPULACION OBJETOS POR ESFUERZO;EXTREMIDAD SUPERIOR;TARDE;5;5.0;0.0;35.0;35.0;0.0;6.0;0.0;405.534;0.0;369.995
2022-10-19;202210;MANIPULACION OBJETOS POR ESFUERZO;OTROS;DIA;6;4.0;2.0;30.0;30.0;30.0;6.0;2.0;412.095;174.65;438.985
2022-10-19;202210;MANIPULACION OBJETOS POR ESFUERZO;OTROS;TARDE;2;0.0;2.0;32.0;0.0;32.0;0.0;2.0;0.0;78.125;81.08333333333334
2022-10-19;202210;MANIPULACION OBJETOS POR ESFUERZO;TRONCO;DIA;7;6.0;1.0;25.0;25.0;27.0;3.0;1.0;142.89333333333335;69.86;403.69916666666666
2022-10-19;202210;MANIPULACION OBJETOS POR ESFUERZO;TRONCO;TARDE;1;1.0;0.0;44.0;44.0;0.0;3.0;0.0;135.58;0.0;45.193333333333335
2022-10-20;202210;ATRAPADO POR OBJETOS;EXTREMIDAD SUPERIOR;DIA;1;1.0;0.0;36.0;36.0;0.0;3.0;0.0;218.01;0.0;72.67
2022-10-20;202210;ATRAPADO POR OBJETOS;EXTREMIDAD SUPERIOR;TARDE;1;0.0;1.0;30.0;0.0;30.0;0.0;9.0;0.0;628.74;69.86
2022-10-20;202210;ATRAPADO POR OBJETOS;OTROS;DIA;1;1.0;0.0;21.0;21.0;0.0;56.0;0.0;3912.16;0.0;69.86
2022-10-20;202210;CAIDA DE OBJETOS;CABEZA;DIA;1;1.0;0.0;51.0;51.0;0.0;10.0;0.0;944.96;0.0;94.49600000000001
2022-10-20;202210;CAIDA DE OBJETOS;EXTREMIDAD INFERIOR;DIA;1;1.0;0.0;37.0;37.0;0.0;2.0;0.0;192.77;0.0;96.385
2022-10-20;202210;CAIDA DE OBJETOS;EXTREMIDAD SUPERIOR;DIA;3;3.0;0.0;38.0;38.0;0.0;3.0;0.0;209.58;0.0;209.57999999999998
2022-10-20;202210;CAIDA DE OBJETOS;EXTREMIDAD SUPERIOR;NOCHE;1;1.0;0.0;50.0;50.0;0.0;3.0;0.0;345.34;0.0;115.11333333333333
2022-10-20;202210;CAIDA DE OBJETOS;EXTREMIDAD SUPERIOR;TARDE;1;1.0;0.0;29.0;29.0;0.0;2.0;0.0;155.1;0.0;77.55
2022-10-20;202210;CAIDA DE OBJETOS;TRONCO;DIA;1;1.0;0.0;32.0;32.0;0.0;3.0;0.0;209.58;0.0;69.86
2022-10-20;202210;CAIDA DE PERSONAS;CABEZA;DIA;1;0.0;1.0;33.0;0.0;33.0;0.0;3.0;0.0;110.0;36.666666666666664
2022-10-20;202210;CAIDA DE PERSONAS;EXTREMIDAD INFERIOR;DIA;5;3.0;2.0;38.0;36.0;42.0;2.0;4.0;152.10666666666665;364.78;370.045
2022-10-20;202210;CAIDA DE PERSONAS;EXTREMIDAD INFERIOR;NOCHE;1;1.0;0.0;32.0;32.0;0.0;8.0;0.0;510.27;0.0;63.78375
2022-10-20;202210;CAIDA DE PERSONAS;EXTREMIDAD SUPERIOR;DIA;3;3.0;0.0;49.0;49.0;0.0;14.0;0.0;1701.0433333333333;0.0;316.63190476190476
2022-10-20;202210;CAIDA DE PERSONAS;EXTREMIDAD SUPERIOR;TARDE;2;2.0;0.0;45.0;45.0;0.0;2.0;0.0;93.89;0.0;105.94666666666666
2022-10-20;202210;CAIDA DE PERSONAS;OTROS;DIA;1;0.0;1.0;32.0;0.0;32.0;0.0;3.0;0.0;174.2;58.06666666666666
2022-10-20;202210;CONTACTO CON SUSTANCIAS NOCIVAS;CABEZA;DIA;1;1.0;0.0;32.0;32.0;0.0;1.0;0.0;34.17;0.0;34.17
2022-10-20;202210;CONTACTO CON SUSTANCIAS NOCIVAS;OTROS;DIA;2;2.0;0.0;26.0;26.0;0.0;2.0;0.0;116.36;0.0;100.86
2022-10-20;202210;CONTACTO CON TEMPERATURA EXTREMA;EXTREMIDAD SUPERIOR;DIA;2;2.0;0.0;24.0;24.0;0.0;4.0;0.0;361.18;0.0;157.45333333333332
2022-10-20;202210;CONTACTO CON TEMPERATURA EXTREMA;OTROS;NOCHE;1;1.0;0.0;44.0;44.0;0.0;3.0;0.0;228.99;0.0;76.33
2022-10-20;202210;GOLPES CONTRA OBJETOS;CABEZA;DIA;1;0.0;1.0;57.0;0.0;57.0;0.0;4.0;0.0;145.78;36.445
2022-10-20;202210;GOLPES CONTRA OBJETOS;EXTREMIDAD INFERIOR;DIA;1;1.0;0.0;38.0;38.0;0.0;5.0;0.0;296.81;0.0;59.362
2022-10-20;202210;GOLPES CONTRA OBJETOS;EXTREMIDAD SUPERIOR;DIA;2;1.0;1.0;40.0;32.0;47.0;14.0;5.0;648.67;349.3;116.19357142857143
2022-10-20;202210;MANIPULACION OBJETOS POR ESFUERZO;CABEZA;DIA;18;16.0;2.0;31.0;30.0;32.0;2.0;2.0;147.13;174.65;1140.55
2022-10-20;202210;MANIPULACION OBJETOS POR ESFUERZO;CABEZA;TARDE;2;2.0;0.0;30.0;30.0;0.0;2.0;0.0;85.795;0.0;120.725
